,category_id,parent_id,name,link_url
0,925,1212.0,Сушилки для обуви,http://e96.ru/household_appliances/washing/sushilki_dlya_obuvi
1,776,683.0,Футбол,http://e96.ru/sporting_goods/football
2,735,1175.0,Комоды для ванн,http://e96.ru/furniture/bathroom/komody_dlja_vann
3,1513,1504.0,Домики для собак,http://e96.ru/zootovary/tovary_dlja_sobak/domiki_dlja_sobak
4,1357,1086.0,Кувалды,http://e96.ru/tools/hand_tools/kuvaldy
5,530,1037.0,Погремушки,http://e96.ru/kids/goods_for_newborns/pogremushki
6,1061,1015.0,Садовые диваны и кресла,http://e96.ru/garden_cottage/furniture_for_garden/sadovye_divany_i_kresla
7,1015,1007.0,Мебель для дачи,http://e96.ru/garden_cottage/furniture_for_garden
8,999,175.0,Оптические приборы,http://e96.ru/tourism/optical_devices
9,706,1002.0,Термобелье,http://e96.ru/tourism/travel_gear/termobele
10,532,1041.0,Игрушки-рукавички,http://e96.ru/kids/toys/igrushki_rukavichki
11,7,1158.0,TV brackets,http://e96.ru/audio_video/tv/kronshteyny_dlya_tv
12,1253,1252.0,Электрические наборы для фондю,http://e96.ru/kitchen_appliance/parties/elektricheskie_nabory_dlya_fondyu
13,312,1113.0,Блоки питания,http://e96.ru/computers/accessories/bloki_pitanija
14,1841,1202.0,Датчики для домашней сигнализации,http://e96.ru/household_appliances/video_monitoring/datchiki_dlya_domashney_signalizacii
15,982,1344.0,Одеяла,http://e96.ru/furniture/bedroom/odeyala
16,1170,1157.0,Blu-ray плееры,http://e96.ru/audio_video/video_players/blu_ray_pleery
17,528,1039.0,Санки и снегокаты,http://e96.ru/kids/children_transport/sanki
18,1528,1189.0,Печи для дома,http://e96.ru/climat/heating/pechi_dlya_doma
19,467,1005.0,Принадлежности для гриля,http://e96.ru/tourism/grills_barbecue/prinadlezhnosti_dlja_grilja
20,1670,1036.0,Пеленальные матрасы,http://e96.ru/kids/furniture_and_accessories/pelenalnye_matrasy
21,1085,129.0,Средства индивидуальной защиты,http://e96.ru/tools/personal_protective_equipment
22,1156,1.0,Акустика и аудиосистемы,http://e96.ru/audio_video/audio
23,1814,1156.0,Электрогитары,http://e96.ru/audio_video/audio/elektrogitary
24,50,1136.0,Автомагнитолы,http://e96.ru/avto/autosound/avtomagnitoly
25,362,1196.0,Гладильные прессы,http://e96.ru/household_appliances/ironing/gladilnye_pressy
26,432,1177.0,Клавиши для систем инсталляции,http://e96.ru/sanitary_engineering/installation_systems/knopki_dlja_installjacii
27,501,1015.0,Раскладушки,http://e96.ru/garden_cottage/furniture_for_garden/raskladushki
28,468,1093.0,Маски сварочные,http://e96.ru/tools/power_equipment/maski_svarochnye
29,1525,998.0,Весла,http://e96.ru/tourism/boats_and_motors/vesla
30,1571,1570.0,Гостиная IKEA,http://e96.ru/ikea/gostinaya_ikea
31,869,868.0,Коньки для фигурного катания,http://e96.ru/sporting_goods/ice_skating/konki_dlya_figurnogo_kataniya
32,1509,1503.0,Домики для кошек,http://e96.ru/tovary_dlja_koshek/domiki_dlja_koshek
33,1153,1.0,Проекционное оборудование,http://e96.ru/audio_video/projectors
34,1374,46.0,Аксессуары для вытяжек,http://e96.ru/built_in/aksessuary_dlya_vytyajek
35,471,1085.0,Защитные маски,http://e96.ru/tools/personal_protective_equipment/zashhitnye_maski
36,1282,1344.0,Кровати,http://e96.ru/furniture/bedroom/krovati
37,269,1106.0,Зарядные устройства для сотовых телефонов,http://e96.ru/phones/chargers_and_batteries_for_phones/zarjadnye_ustrojjstva
38,285,1111.0,Чехлы для электронных книг,http://e96.ru/computers/el_books_readers/chekhly_dlja_ehlektronnykh_knig
39,63,1209.0,Электрические зубные щетки,http://e96.ru/household_appliances/toothbrushes/elektricheskie_zubnye_shhetki
40,1,,Audio/video,http://e96.ru/audio_video
41,1043,304.0,Развивающие игры,http://e96.ru/kids/educational_games
42,1384,,Отделочные материалы,http://e96.ru/finishes
43,1453,1203.0,Песочные часы,http://e96.ru/household_appliances/presents/pesochnye_chasy
44,51,46.0,Духовые шкафы,http://e96.ru/built_in/dukhovye_shkafy
45,233,1008.0,Снегоуборщики,http://e96.ru/garden_cottage/snow_removal/snegouborschiki
46,1164,1156.0,Кронштейны для аудио техники,http://e96.ru/audio_video/audio/kronshteyny_dlya_audio_tehniki
47,49,46.0,Варочные поверхности,http://e96.ru/built_in/varochnye_poverkhnosti
48,196,1115.0,Компьютерные гарнитуры,http://e96.ru/computers/multimedia/kompyuternye_garnitury
49,157,1075.0,Гайковерты,http://e96.ru/tools/drills/gaikoverty
50,848,847.0,Bicycles,http://e96.ru/sporting_goods/cycle_racing/velosipedy
51,1054,1010.0,Шланги для скважин,http://e96.ru/garden_cottage/watering_equipment/shlangi_ldya_skvajin
52,944,942.0,Цифровые фоторамки,http://e96.ru/foto/photo_frames/cifronie_fotoramki
53,1594,1586.0,Барная мебель IKEA,http://e96.ru/ikea/stolovaya_ikea/barnaya_mebel_ikea
54,135,1156.0,Синтезаторы,http://e96.ru/audio_video/audio/sintezatory
55,1063,1016.0,Мотоблоки,http://e96.ru/garden_cottage/cultivators/motobloki
56,990,683.0,Спортивные награды,http://e96.ru/sporting_goods/sports_awards
57,1238,1191.0,Очистители воздуха,http://e96.ru/climat/air_purifiers/ochistiteli_vozduha
58,178,1143.0,Автомобильные компрессоры,http://e96.ru/avto/auto_accessories/avto_kompressory
59,1321,1345.0,Шкафы-купе,http://e96.ru/furniture/living_room/shkafy_kupe
60,1230,1200.0,Торшеры,http://e96.ru/household_appliances/lighting/torshery
61,482,997.0,Надувные матрасы,http://e96.ru/tourism/inflatable_furniture/matrasy_naduvnye
62,1359,1370.0,Карманные часы,http://e96.ru/household_appliances/watch/karmannye_chasy
63,503,1171.0,Душевые лейки,http://e96.ru/sanitary_engineering/faucets/dushevye_lejjki
64,1519,1347.0,Офисные стулья,http://e96.ru/furniture/office/ofisnye_stulja
65,59,46.0,Встраиваемые посудомоечные машины,http://e96.ru/built_in/posudomoechnye_mashiny
66,176,1001.0,Эхолоты,http://e96.ru/tourism/fishing/eholoty
67,1600,1246.0,Аксессуары для кухонных комбайнов,http://e96.ru/kitchen_appliance/small/aksessuary_dlya_kuhonnyh_kombaynov
68,550,1193.0,Горелки для котлов,http://e96.ru/climat/boilers/gorelki_dlya_kotlov
69,1259,1247.0,Раклетницы,http://e96.ru/kitchen_appliance/kitchen_grills/rakletnicy
70,235,1077.0,Тепловые пушки,http://e96.ru/tools/thermo_and_thermal_guns/teplovye_pushki
71,73,,Телефоны,http://e96.ru/phones
72,919,1204.0,Дверные замки,http://e96.ru/household_appliances/homeware/dvernye_zamki
73,1590,1586.0,Табуреты и скамьи IKEA,http://e96.ru/ikea/stolovaya_ikea/taburety_skami_ikea
74,489,1202.0,Системы видеонаблюдения,http://e96.ru/household_appliances/video_monitoring/sistemy_videonabljudenija
75,1161,1143.0,Фаркопы,http://e96.ru/avto/auto_accessories/farkopy
76,1182,,Климатическое оборудование,http://e96.ru/climat
77,547,1047.0,Игрушечная еда,http://e96.ru/kids/pretend_play/igrushechnaja_eda
78,460,1179.0,Фены настенные,http://e96.ru/sanitary_engineering/bathroom_accessories/feny_nastennye
79,1319,1347.0,Тумбы для офиса,http://e96.ru/furniture/office/tumby_dlya_ofisa
80,909,847.0,Флягодержатели,http://e96.ru/sporting_goods/cycle_racing/flyagoderjateli
81,1589,1586.0,Комплекты для столовой IKEA,http://e96.ru/ikea/stolovaya_ikea/komplekty_dlya_stolovoy_ikea
82,1426,1002.0,Туристические горелки,http://e96.ru/tourism/travel_gear/turisticheskie_gorelki
83,394,1012.0,Бензиновые воздуходувки,http://e96.ru/garden_cottage/garden_blowers/benzinovye_vozduhoduvki
84,682,1137.0,Автоблокираторы,http://e96.ru/avto/alarm/avtoblokiratory
85,1035,304.0,Кроватки для детей,http://e96.ru/kids/baby_cribs
86,1258,1247.0,Сэндвичницы,http://e96.ru/kitchen_appliance/kitchen_grills/sendvichnicy
87,898,1144.0,Мотошлемы,http://e96.ru/avto/mototechnics/motoshlemy
88,58,1189.0,Обогреватели,http://e96.ru/climat/heating/obogrevateli
89,26,1245.0,Refrigerators,http://e96.ru/kitchen_appliance/large/holodilniki
90,599,1078.0,Цепи для пил,http://e96.ru/tools/chain_saws_and_shears/cepi_dlya_pil
91,24,,Товары для кухни,http://e96.ru/kitchen_appliance
92,129,,Инструменты,http://e96.ru/tools
93,1868,847.0,Держатели для велооборудования,http://e96.ru/sporting_goods/cycle_racing/derjateli_dlya_velooborudovaniya
94,326,1014.0,Надувные бассейны,http://e96.ru/garden_cottage/pools/naduvnye_basseyny
95,1202,16.0,Видеонаблюдение,http://e96.ru/household_appliances/video_monitoring
96,379,1200.0,Праздничный свет,http://e96.ru/household_appliances/lighting/prazdnichnyi_svet
97,1715,1570.0,Детская IKEA,http://e96.ru/ikea/detskaya_ikea
98,1083,129.0,Пневмоинструмент,http://e96.ru/tools/pneumotool
99,372,1044.0,Сборные масштабные модели,http://e96.ru/kids/hobbies/sbornye_masshtabnye_modeli
100,457,1179.0,Поручни,http://e96.ru/sanitary_engineering/bathroom_accessories/porucheni
101,1028,1003.0,Наборы посуды для туризма,http://e96.ru/tourism/utensils_for_tourism/nabory_posudy_dlya_turizma
102,514,1085.0,Очки защитные,http://e96.ru/tools/personal_protective_equipment/ochki_zashhitnye
103,1024,997.0,Матрасы надувные детские,http://e96.ru/tourism/inflatable_furniture/matrasy_naduvnye_detskie
104,618,1206.0,Ёлочные игрушки,http://e96.ru/household_appliances/new_year/elochnye_igrushki
105,1346,1342.0,Кухня,http://e96.ru/furniture/kitchen
106,355,1143.0,Защита картера,http://e96.ru/avto/auto_accessories/zashhita_kartera
107,655,1104.0,Защитные стекла для сотовых телефонов,http://e96.ru/phones/cell_phones/zaschitnye_stekla_dlya_sotovyh_telefonov
108,79,1191.0,Вентиляторы,http://e96.ru/climat/air_purifiers/ventilyatory
109,720,1036.0,Детские мягкие диваны,http://e96.ru/kids/furniture_and_accessories/detskie_myagkie_divany
110,564,1179.0,Карнизы для ванной,http://e96.ru/sanitary_engineering/bathroom_accessories/karnizy_dlja_vannojj
111,425,1113.0,Корпуса и док-станции для жестких дисков,http://e96.ru/computers/accessories/korpusa_i_dok_stancii_dlja_zhestkikh_diskov
112,1097,1076.0,Буры и наборы буров,http://e96.ru/tools/hammers/buri
113,1227,1345.0,Кресла-мешки,http://e96.ru/household_appliances/furniture/kresla_meshki
114,65,1208.0,Эпиляторы,http://e96.ru/household_appliances/shaving/epilatory
115,206,,Сантехника,http://e96.ru/sanitary_engineering
116,1272,1136.0,Мидбасы (НЧ-динамики),http://e96.ru/avto/autosound/midbasy
117,1142,39.0,Автоэлектроника,http://e96.ru/avto/auto_electronics
118,1186,1174.0,Крепеж для раковины,http://e96.ru/sanitary_engineering/sinks_and_wash/krepej_dlya_rakoviny
119,499,1198.0,Моющие средства для пылесосов,http://e96.ru/household_appliances/cleaners/mojushhie_sredstva_dlja_pylesosov
120,1287,1203.0,Картины,http://e96.ru/household_appliances/presents/kartiny
121,1140,39.0,Автотепло,http://e96.ru/avto/auto_heat
122,76,46.0,Встраиваемые кофемашины,http://e96.ru/built_in/kofemashiny
123,986,685.0,Брусья,http://e96.ru/sporting_goods/trainers/brusya
124,158,1088.0,Уровни и угломеры,http://e96.ru/tools/measuring_tools/urovni
125,1787,1042.0,Точилки для карандашей,http://e96.ru/kids/school_goods/tochilki_dlya_karandashey
126,606,1345.0,Стойки для телевизоров,http://e96.ru/audio_video/tv/stojjki_dlja_tv
127,1504,1502.0,Товары для собак,http://e96.ru/zootovary/tovary_dlja_sobak
128,119,1142.0,Антирадары,http://e96.ru/avto/auto_electronics/radar_detectory
129,1208,16.0,Бритвы и эпиляторы,http://e96.ru/household_appliances/shaving
130,1305,1088.0,Гигрометры (влагомеры),http://e96.ru/tools/measuring_tools/vlagomery
131,687,685.0,Беговые дорожки,http://e96.ru/sporting_goods/trainers/begovye_dorojki
132,497,1040.0,Кроватки для кукол,http://e96.ru/kids/dolls/krovatki_dlja_kukol
133,868,683.0,Конькобежный спорт,http://e96.ru/sporting_goods/ice_skating
134,1375,1010.0,Катушки для шлангов,http://e96.ru/garden_cottage/watering_equipment/katushki_dlya_shlangov
135,970,52.0,Пульты управления,http://e96.ru/foto/photo_technics/pulty_upravleniya
136,75,1190.0,Кондиционеры,http://e96.ru/climat/split_systems/kondicionery
137,1460,1210.0,Заколки и расчески,http://e96.ru/household_appliances/haircare/zakolki_nevidimki_rascheski
138,493,1142.0,Разветвители прикуривателя,http://e96.ru/avto/auto_electronics/razvetviteli_prikurivatelejj
139,1599,1597.0,Офисные стулья IKEA,http://e96.ru/ikea/ikea_dlya_vashego_biznesa/ofisnye_stulya_ikea
140,506,1136.0,Авто аудио кабели,http://e96.ru/avto/autosound/avto_audio_kabeli
141,940,685.0,Эспандеры,http://e96.ru/sporting_goods/trainers/espandery
142,595,1206.0,Новогодние ёлки,http://e96.ru/household_appliances/new_year/novogodnie_jolki
143,220,1159.0,Комплекты спутникового телевидения,http://e96.ru/audio_video/television/sputnikovoe_televidenie
144,172,1093.0,Сварочные аппараты,http://e96.ru/tools/power_equipment/svarochnye_apparaty
145,1294,1007.0,Баня,http://e96.ru/garden_cottage/bath
146,484,1086.0,Топоры,http://e96.ru/tools/hand_tools/topory
147,496,1039.0,Детские электромобили,http://e96.ru/kids/children_transport/detskie_ehlektromobili
148,803,802.0,Наборы для дартса,http://e96.ru/sporting_goods/darts/nabory_dlya_dartsa
149,1240,1189.0,Тепловые завесы,http://e96.ru/climat/heating/teplovye_zavesy
150,1542,1204.0,Видео-записки,http://e96.ru/household_appliances/homeware/video_zapiski
151,455,1179.0,Мусорные ведра,http://e96.ru/sanitary_engineering/bathroom_accessories/musornye_vedra
152,901,1086.0,Молотки,http://e96.ru/tools/hand_tools/molotki
153,1231,1200.0,Бра,http://e96.ru/household_appliances/lighting/bra
154,838,836.0,Баскетбольная форма,http://e96.ru/sporting_goods/basketball/basketbolnaya_forma
155,314,1041.0,Роботы,http://e96.ru/kids/toys/roboty
156,8,1156.0,Boombox,http://e96.ru/audio_video/audio/muzykalnye_centry
157,145,1210.0,Электробигуди,http://e96.ru/household_appliances/haircare/elektrobigudi
158,1491,1141.0,Изоляции аккумуляторной клеммы,http://e96.ru/avto/accumulators/izolyacii_akkumulyatornoy_klemmy
159,449,1175.0,Полки для ванной комнаты,http://e96.ru/furniture/bathroom/polki_dlja_vanny
160,516,1179.0,Жидкое мыло,http://e96.ru/sanitary_engineering/bathroom_accessories/zhidkoe_mylo
161,222,1251.0,Фильтры для воды,http://e96.ru/kitchen_appliance/goods/filtry_dlja_vody
162,1109,81.0,Планшетные компьютеры и аксессуары,http://e96.ru/computers/tablet_computers
163,807,806.0,Гимнастические маты,http://e96.ru/sporting_goods/gym_and_aerobics/gimnasticheskie_maty
164,193,1118.0,Коммутаторы,http://e96.ru/computers/network_equipment/kommutatory
165,698,1002.0,Компасы,http://e96.ru/tourism/travel_gear/compasses
166,1087,129.0,Бетономешалки,http://e96.ru/tools/cement_mixers
167,1070,1003.0,Походные чайники,http://e96.ru/tourism/utensils_for_tourism/pohodnye_chayniki
168,280,1109.0,Защитные пленки для планшетных компьютеров,http://e96.ru/computers/tablet_computers/plenki_dlja_planshetnykh_kompjuterov
169,407,1176.0,Унитазы,http://e96.ru/sanitary_engineering/sanfayans/unitazy
170,1223,1210.0,Многофункциональные устройства для укладки,http://e96.ru/household_appliances/haircare/mnogofunkcionalnoe_ustroystva_dlya_ukladki
171,387,1011.0,Ведра,http://e96.ru/garden_cottage/hand_garden_tools/vedra
172,546,1041.0,Каталки,http://e96.ru/kids/toys/katalki
173,972,52.0,Зарядные устройства для фотокамер,http://e96.ru/foto/photo_technics/zarjadnye_ustrojjstva
174,224,1251.0,Помпы для воды,http://e96.ru/kitchen_appliance/goods/pompy_dlja_vody
175,792,1251.0,Настольные сушилки для посуды,http://e96.ru/kitchen_appliance/goods/nastolnye_sushilki_dlya_posudy
176,335,1075.0,Стойки для электроинструмента,http://e96.ru/tools/prochie_instrumenty
177,381,1037.0,Бутылочки для кормления,http://e96.ru/kids/goods_for_newborns/butylochki_dlja_kormlenija
178,290,1212.0,Стиральные порошки,http://e96.ru/household_appliances/washing/stiralnye_poroshki
179,1278,1345.0,Столы журнальные,http://e96.ru/furniture/living_room/stoly_jurnalnye
180,249,1212.0,Сушилки для белья,http://e96.ru/household_appliances/washing/sushilki_dlya_belya
181,1005,175.0,Гриль и барбекю,http://e96.ru/tourism/grills_barbecue
182,82,1108.0,Ноутбуки,http://e96.ru/computers/laptops/noutbuki
183,302,1109.0,Док-станции для планшетных компьютеров,http://e96.ru/computers/tablet_computers/dok_stancii_dlja_planshetnykh_kompjuterov
184,966,52.0,Чистящие средства для фотоаппаратов,http://e96.ru/foto/photo_technics/chistjashhie_sredstva_dlja_fotoapparatov
185,80,1249.0,Наборы посуды,http://e96.ru/kitchen_appliance/crockery/nabory_posudy
186,1591,1502.0,Аквариумистика,http://e96.ru/zootovary/akvariumistika
187,948,214.0,Фоторюкзаки,http://e96.ru/foto/photo_bags/fotoryukzaki
188,916,1211.0,Маникюрные наборы,http://e96.ru/household_appliances/health_and_beauty/manikyurnye_nabory
189,1318,1344.0,Наматрасники,http://e96.ru/furniture/bedroom/namatrasniki
190,1520,683.0,Бильярд,http://e96.ru/sporting_goods/biljard
191,110,48.0,Штативы,http://e96.ru/foto/tripods
192,304,,Детские товары,http://e96.ru/kids
193,267,1248.0,Средства для чистки кофе-машин,http://e96.ru/kitchen_appliance/tea_and_coffee/chistka_kofe_mashin
194,1356,1175.0,Тумбы с раковиной,http://e96.ru/furniture/bathroom/tumby_umyvalniki
195,758,1036.0,Детские настольные светильники,http://e96.ru/kids/furniture_and_accessories/detskie_nastolnye_svetilniki
196,1020,1008.0,Лопаты для уборки снега,http://e96.ru/garden_cottage/snow_removal/lopaty_dlya_snega
197,1892,1386.0,Купоны на установку дверей,http://e96.ru/finishes/doors/kupony_na_ustanovku_dverey
198,1333,1017.0,Ведра-туалеты,http://e96.ru/garden_cottage/plumbing_for_garden/vedra_tualety
199,1129,1106.0,Портативные зарядные устройства для сотовых телефонов,http://e96.ru/phones/chargers_and_batteries_for_phones/portativnye_zarjadnye_ustrojjstva
200,1211,16.0,Красота и здоровье,http://e96.ru/household_appliances/health_and_beauty
201,921,1143.0,Оплетки на руль,http://e96.ru/avto/auto_accessories/opletki_na_rul
202,880,876.0,Крепления для беговых лыж,http://e96.ru/sporting_goods/skis_and_snowboards/krepleniya_dlya_begovyh_lyj
203,1039,304.0,Детский транспорт,http://e96.ru/kids/children_transport
204,583,1035.0,Комплекты в кроватку,http://e96.ru/kids/baby_cribs/komplekty_v_krovatku
205,975,1345.0,Кресла,http://e96.ru/furniture/living_room/kresla
206,361,1204.0,Машинки для удаления катышков,http://e96.ru/household_appliances/homeware/mashinki_dlja_udalenija_katyshkov
207,684,683.0,Тяжелая атлетика,http://e96.ru/sporting_goods/weightlifting
208,1784,1252.0,Мороженицы,http://e96.ru/kitchen_appliance/parties/morojenicy
209,507,1138.0,Автошампунь,http://e96.ru/avto/car_wash/avtohimia
210,164,1082.0,Заточные станки,http://e96.ru/tools/machine_tools/zatochnye_stanki
211,788,1138.0,Насадки для автомоек,http://e96.ru/avto/car_wash/nasadki_dlya_avtomoek
212,439,1346.0,Крючки,http://e96.ru/furniture/kitchen/krjuchki
213,903,1086.0,Ручные пилы и лобзики,http://e96.ru/tools/hand_tools/ruchnie_pily_i_lobziki
214,320,1113.0,Материнские платы,http://e96.ru/computers/accessories/materinskie_platy
215,774,684.0,Гантели,http://e96.ru/sporting_goods/weightlifting/ganteli
216,1544,1203.0,Аромалампы,http://e96.ru/household_appliances/presents/aromalampy
217,1175,1342.0,Мебель для ванной комнаты,http://e96.ru/furniture/bathroom
218,180,1105.0,USB-телефоны,http://e96.ru/phones/telephones_for_home_and_office/usb_telefony
219,1210,16.0,Уход за волосами,http://e96.ru/household_appliances/haircare
220,1119,81.0,Программное обеспечение,http://e96.ru/computers/software_is
221,1529,1345.0,Полки для гостиной,http://e96.ru/furniture/living_room/polki_dlya_gostinoy
222,34,1246.0,Тостеры,http://e96.ru/kitchen_appliance/small/tostery
223,1096,1087.0,Дрели-миксеры,http://e96.ru/tools/cement_mixers/dreli_miksery
224,1706,1591.0,Фильтры для аквариумов,http://e96.ru/zootovary/akvariumistika/filtry_dlya_akvariumov
225,1533,1110.0,Блоки питания для мониторов,http://e96.ru/computers/accessories/bloki_pitanija_dlya_monitorov
226,1371,1143.0,Автомобильные манометры,http://e96.ru/avto/auto_accessories/avtomobilnye_manometry
227,1138,39.0,Автомойки и пылесосы,http://e96.ru/avto/car_wash
228,1066,1017.0,Насосы,http://e96.ru/garden_cottage/plumbing_for_garden/nasosy
229,1556,1246.0,Зернодробилки,http://e96.ru/kitchen_appliance/small/zernodrobilki
230,111,1153.0,Экраны для проекторов,http://e96.ru/audio_video/projectors/ekrany_dlya_proektorov
231,301,1196.0,Аксессуары для утюгов,http://e96.ru/household_appliances/ironing/aksessuary_dlj_utjugov
232,1127,1105.0,VoIP-телефоны,http://e96.ru/phones/telephones_for_home_and_office/voip_telefony
233,259,1087.0,Бетоносмесители,http://e96.ru/tools/cement_mixers/betonosmesiteli
234,965,52.0,Фотоаппараты,http://e96.ru/foto/photo_technics/fotoapparaty
235,132,1079.0,Шлифовальные машины,http://e96.ru/tools/grinding_equipment/shlifovalnye_mashiny
236,354,1248.0,Держатели для капсул,http://e96.ru/household_appliances/derzhateli_dlja_kapsul
237,1016,1007.0,Мотоблоки и культиваторы,http://e96.ru/garden_cottage/cultivators
238,1151,1144.0,Мотоциклы,http://e96.ru/avto/mototechnics/motocikly
239,1406,1142.0,Системы громкой связи,http://e96.ru/avto/auto_electronics/sistemy_gromkoy_svyazi
240,306,1113.0,Звуковые карты,http://e96.ru/computers/accessories/zvukovye_karty
241,42,1136.0,Сабвуферы,http://e96.ru/avto/autosound/sabvufery
242,1069,1000.0,Сумки холодильники,http://e96.ru/tourism/backpacks_and_bags/sumki_holodilniki
243,1348,1342.0,Детская,http://e96.ru/furniture/kids_room
244,1614,1042.0,Ручки,http://e96.ru/kids/school_goods/ruchki
245,241,1174.0,Кухонные мойки,http://e96.ru/sanitary_engineering/sinks_and_wash/kuhonnye_moyki
246,1755,1386.0,Дверные ручки,http://e96.ru/finishes/doors/dvernye_ruchki
247,622,1154.0,Карты подписки,http://e96.ru/audio_video/gaming_consoles/karty_podpiski
248,1414,1113.0,Контроллеры,http://e96.ru/computers/accessories/kontrollery
249,211,1197.0,Отпариватели,http://e96.ru/household_appliances/steamers/otparivateli
250,551,1040.0,Игровые наборы для кукол,http://e96.ru/kids/dolls/nabory_dlja_kukol
251,175,,Товары для туризма,http://e96.ru/tourism
252,448,1179.0,Ершики для унитаза,http://e96.ru/sanitary_engineering/bathroom_accessories/ershiki_dlja_unitaza
253,1289,1156.0,Домашние сабвуферы,http://e96.ru/audio_video/audio/sabvufery
254,836,683.0,Баскетбол,http://e96.ru/sporting_goods/basketball
255,1134,1112.0,МФУ,http://e96.ru/computers/office_equipment_and_supplies/mfu
256,272,1109.0,Зарядные устройства для планшетных компьютеров,http://e96.ru/computers/tablet_computers/zarjadnye_ustrojjstva_dlja_planshetnykov
257,1149,1139.0,Фары дальнего света,http://e96.ru/avto/autolights/fary_dalnego_sveta
258,81,,Компьютеры,http://e96.ru/computers
259,1458,1143.0,Автомобильные огнетушители,http://e96.ru/avto/auto_accessories/avtomobilnye_ognetushiteli
260,1436,1109.0,Замки для планшетов и ноутбуков,http://e96.ru/computers/tablet_computers/zamki_dlya_planshetov
261,1405,1211.0,Грелки,http://e96.ru/household_appliances/health_and_beauty/grelki
262,10,1156.0,Акустика,http://e96.ru/audio_video/audio/komplekty_akustiki
263,64,1246.0,Пароварки,http://e96.ru/kitchen_appliance/small/parovarki
264,418,1172.0,Подголовники для ванн,http://e96.ru/sanitary_engineering/baths/podgolovniki_dlja_vann
265,556,1084.0,Ящики для инструментов,http://e96.ru/tools/fixtures_and_equipment/yaschiki_dlya_instrumentov
266,573,1016.0,Шнеки для мотобуров,http://e96.ru/garden_cottage/cultivators/shneki_dlya_motoburov
267,195,1211.0,Паровые сауны для лица,http://e96.ru/household_appliances/health_and_beauty/parovye_sauny_dlya_lica
268,1126,1105.0,Факсы,http://e96.ru/phones/telephones_for_home_and_office/faksy
269,857,856.0,Пульсометры,http://e96.ru/sporting_goods/measuring_devices/pulsometry
270,308,1112.0,Фотобумага для принтеров,http://e96.ru/computers/office_equipment_and_supplies/fotobumaga
271,600,1078.0,Шины для пил,http://e96.ru/tools/chain_saws_and_shears/shiny_dlya_pil
272,821,1001.0,Матчевые удочки,http://e96.ru/tourism/fishing/matchevye_udochki
273,575,1036.0,Стульчики для кормления,http://e96.ru/kids/furniture_and_accessories/stulchiki_dlya_kormleniya
274,1420,1115.0,Очки для компьютера,http://e96.ru/computers/multimedia/ochki_dlya_kompyutera
275,1030,1005.0,Грили,http://e96.ru/tourism/grills_barbecue/grili
276,798,1194.0,Отводы для дымохода,http://e96.ru/climat/chimneys/otvodi_dlya_dymohoda
277,1345,1342.0,Гостиная,http://e96.ru/furniture/living_room
278,487,1344.0,Подушки,http://e96.ru/furniture/bedroom/podushki
279,344,1003.0,Термосы,http://e96.ru/tourism/utensils_for_tourism/termosy
280,1143,39.0,Автоаксессуары,http://e96.ru/avto/auto_accessories
281,298,1245.0,Поглотители запаха для холодильника,http://e96.ru/kitchen_appliance/large/poglotiteli_zapaha_dlya_holodilnika
282,1071,1005.0,Коптильни,http://e96.ru/tourism/grills_barbecue/koptilni
283,511,1036.0,Качели,http://e96.ru/kids/furniture_and_accessories/kacheli
284,1113,81.0,Комплектующие для компьютеров,http://e96.ru/computers/accessories
285,253,1075.0,Аккумуляторы для шуруповертов,http://e96.ru/tools/drills/akkumuljatory_dlja_shurupovertov
286,278,1143.0,Автомобильные коврики,http://e96.ru/avto/auto_accessories/avto_kovriki
287,1013,1007.0,Парники и теплицы,http://e96.ru/garden_cottage/greenhouses
288,1118,81.0,Сетевое оборудование,http://e96.ru/computers/network_equipment
289,897,847.0,Велошлемы,http://e96.ru/sporting_goods/cycle_racing/veloshlemy
290,376,1039.0,Скейтборды,http://e96.ru/kids/children_transport/skejjtbordy
291,409,1176.0,Писсуары,http://e96.ru/sanitary_engineering/sanfayans/pissuary
292,533,1040.0,Коляски для кукол,http://e96.ru/kids/dolls/koljaski_dlja_kukol
293,526,1045.0,Дорожные сооружения,http://e96.ru/kids/toy_trucks/dorojnye_soorujeniya
294,904,1086.0,Пассатижи и кусачки,http://e96.ru/tools/hand_tools/passatiji_i_kusachki
295,356,1211.0,Тонометры,http://e96.ru/household_appliances/health_and_beauty/tonometry
296,822,1001.0,Фидерные удочки,http://e96.ru/tourism/fishing/fidernye_udochki
297,923,1211.0,Ручные массажеры,http://e96.ru/household_appliances/health_and_beauty/ruchnye_massajery
298,389,1083.0,Шланги для компрессоров,http://e96.ru/tools/pneumotool/shlangi_dlya_kompressora
299,1111,81.0,Электронные книги и чехлы,http://e96.ru/computers/el_books_readers
300,1249,24.0,Посуда,http://e96.ru/kitchen_appliance/crockery
301,429,1175.0,Тумбы для умывальников,http://e96.ru/furniture/bathroom/tumby_dlja_umyvalnikov
302,1393,1388.0,Обои под покраску,http://e96.ru/finishes/wallpaper/oboi_pod_pokrasku
303,226,1195.0,Термометры,http://e96.ru/climat/measuring_climate/termometry
304,1060,1015.0,Столы для дачи,http://e96.ru/garden_cottage/furniture_for_garden/stoly_dlya_dachi
305,1523,1520.0,Кии,http://e96.ru/sporting_goods/biljard/kii
