"","points","id","year","populationx1000","mean_points_by_year","factor.city"
"3703",36,"41616","2008",1062,105,"other"
"3704",7,"44710","2011",1062,15,"other"
"3705",8,"44322","2010",1062,37,"other"
"3706",1,"42505","2010",1062,37,"other"
"3707",17,"41164","2008",1062,105,"other"
"3708",4,"41842","2009",1062,59,"other"
"3709",1,"44923","2011",1062,15,"other"
"3710",23,"42574","2010",1062,37,"other"
"3711",14,"38689","2007",100,181,"other"
"3712",500,"36350","2004",100,657,"other"
"3713",94,"37430","2006",100,293,"other"
"3714",168,"35509","2006",578,293,"other"
"3715",76,"40167","2009",578,59,"other"
"3716",684,"31049","2005",578,456,"other"
"3717",92,"36226","2007",578,181,"other"
"3718",67,"39191","2008",578,105,"other"
"3719",203,"29054","2004",578,657,"other"
"3720",1,"43496","2010",578,37,"other"
"3721",19,"42931","2010",578,37,"other"
"3722",11,"36206","2007",578,181,"other"
"3723",27,"43830","2010",578,37,"other"
"3724",244,"33113","2005",578,456,"other"
"3725",40,"39805","2008",578,105,"other"
"3726",89,"39572","2008",578,105,"other"
"3727",951,"31385","2005",578,456,"other"
"3728",396,"35535","2005",578,456,"other"
"3729",47,"40253","2009",578,59,"other"
"3730",170,"37973","2008",578,105,"other"
"3731",295,"31180","2005",578,456,"other"
"3732",121,"33412","2005",578,456,"other"
"3733",9,"39161","2008",578,105,"other"
"3734",35,"37961","2008",578,105,"other"
"3735",31,"36222","2007",578,181,"other"
"3736",1,"43595","2009",578,59,"other"
"3737",67,"36139","2007",578,181,"other"
"3738",44,"41603","2005",578,456,"other"
"3739",7,"34299","2006",578,293,"other"
"3740",94,"39513","2008",578,105,"other"
"3741",5,"43492","2005",578,456,"other"
"3742",74,"41343","2007",578,181,"other"
"3743",14,"41782","2009",578,59,"other"
"3744",54,"41344","2007",578,181,"other"
"3745",133,"36232","2006",578,293,"other"
"3746",11,"44476","2011",578,15,"other"
"3747",40,"32547","2005",578,456,"other"
"3748",811,"30405","2004",578,657,"other"
"3749",67,"36230","2007",578,181,"other"
"3750",28,"42256","2010",578,37,"other"
"3751",14,"42823","2010",578,37,"other"
"3752",64,"41104","2008",578,105,"other"
"3753",1680,"33138","2006",578,293,"other"
"3754",3,"43335","2010",578,37,"other"
"3755",25,"40846","2009",578,59,"other"
"3756",340,"36231","2007",578,181,"other"
"3757",177,"39969","2009",578,59,"other"
"3758",662,"30427","2004",578,657,"other"
"3759",42,"36859","2007",578,181,"other"
"3760",14,"43379","2010",578,37,"other"
"3761",649,"30374","2004",578,657,"other"
"3762",13,"43365","2010",578,37,"other"
"3763",9,"40534","2008",578,105,"other"
"3764",2082,"31108","2005",79,456,"other"
"3765",270,"37191","2004",79,657,"other"
"3766",78,"38859","2005",79,456,"other"
"3767",211,"31355","2004",79,657,"other"
"3768",204,"30768","2004",79,657,"other"
"3769",4,"39875","2007",79,181,"other"
"3770",304,"40029","2009",79,59,"other"
"3771",157,"29412","2004",79,657,"other"
"3772",94,"32411","2005",79,456,"other"
"3773",27,"35085","2005",79,456,"other"
"3774",5,"40457","2009",79,59,"other"
"3775",59,"41697","2008",79,105,"other"
"3776",240,"42346","2010",207,37,"other"
"3777",94,"34120","2006",207,293,"other"
"3778",1059,"36756","2006",207,293,"other"
"3779",128,"32168","2005",207,456,"other"
"3780",44,"41978","2008",207,105,"other"
"3781",409,"36913","2007",207,181,"other"
"3782",4829,"29027","2004",207,657,"other"
"3783",2156,"33140","2006",207,293,"other"
"3784",148,"40135","2009",207,59,"other"
"3785",97,"40909","2009",207,59,"other"
"3786",725,"38190","2008",207,105,"other"
"3787",1876,"35772","2007",207,181,"other"
"3788",281,"34496","2006",207,293,"other"
"3789",28,"33256","2006",207,293,"other"
"3790",775,"38201","2008",207,105,"other"
"3791",590,"29350","2004",207,657,"other"
"3792",110,"42052","2009",207,59,"other"
"3793",26,"44032","2007",207,181,"other"
"3794",348,"33890","2005",207,456,"other"
"3795",25,"43785","2010",207,37,"other"
"3796",23,"44461","2011",207,15,"other"
"3797",264,"40004","2009",207,59,"other"
"3798",210,"37882","2008",207,105,"other"
"3799",185,"31848","2004",207,657,"other"
"3800",29,"44439","2011",207,15,"other"
"3801",246,"42343","2010",207,37,"other"
"3802",1462,"29262","2004",207,657,"other"
"3803",5,"43226","2010",22,37,"other"
"3804",9,"42033","2008",448,105,"other"
"3805",666,"34104","2004",448,657,"other"
"3806",132,"34663","2005",448,456,"other"
"3807",184,"35734","2006",448,293,"other"
"3808",16,"42102","2009",448,59,"other"
"3809",3,"44864","2011",448,15,"other"
"3810",679,"36767","2004",448,657,"other"
"3811",37,"41078","2007",448,181,"other"
"3812",272,"42075","2004",448,657,"other"
"3813",3,"44006","2010",448,37,"other"
"3814",689,"36771","2004",448,657,"other"
"3815",4,"42616","2010",1130,37,"other"
"3816",65,"41098","2008",1130,105,"other"
"3817",2,"40545","2008",1130,105,"other"
"3818",119,"40469","2009",1130,59,"other"
"3819",23,"41081","2008",1130,105,"other"
"3820",14,"42839","2009",1130,59,"other"
"3821",89,"40378","2009",1130,59,"other"
"3822",61,"38336","2007",1130,181,"other"
"3823",4,"39596","2007",1130,181,"other"
"3824",427,"33982","2005",1130,456,"other"
"3825",36,"35548","2006",1130,293,"other"
"3826",95,"40205","2009",1130,59,"other"
"3827",34,"43284","2010",1130,37,"other"
"3828",158,"40089","2009",1130,59,"other"
"3829",8,"38999","2007",1130,181,"other"
"3830",136,"35351","2007",1130,181,"other"
"3831",2517,"30071","2004",1130,657,"other"
"3832",5,"45001","2008",1130,105,"other"
"3833",9,"42973","2010",1130,37,"other"
"3834",38,"38797","2008",1130,105,"other"
"3835",2,"40666","2007",1130,181,"other"
"3836",36,"43247","2010",1130,37,"other"
"3837",122,"30039","2004",1130,657,"other"
"3838",15,"43624","2010",1130,37,"other"
"3839",14,"40565","2009",1130,59,"other"
"3840",21,"35434","2006",1130,293,"other"
"3841",76,"31641","2005",1130,456,"other"
"3842",699,"34300","2005",1130,456,"other"
"3843",4,"44673","2011",1130,15,"other"
"3844",25,"40728","2009",1130,59,"other"
"3845",71,"42841","2010",1130,37,"other"
"3846",383,"35102","2006",1130,293,"other"
"3847",17,"44272","2010",1130,37,"other"
"3848",9,"39867","2006",1130,293,"other"
"3849",44,"31319","2004",1130,657,"other"
"3850",12,"43608","2010",1130,37,"other"
"3851",16,"37746","2007",1130,181,"other"
"3852",43,"42429","2010",1130,37,"other"
"3853",8,"44165","2010",1130,37,"other"
"3854",22,"40883","2009",1130,59,"other"
"3855",156,"39607","2007",1130,181,"other"
"3856",6,"44566","2011",1130,15,"other"
"3857",286,"34371","2004",1130,657,"other"
"3858",49,"33109","2005",1130,456,"other"
"3859",2,"42770","2010",1130,37,"other"
"3860",44,"36135","2007",1130,181,"other"
"3861",8,"43419","2010",1130,37,"other"
"3862",20,"42533","2010",1130,37,"other"
"3863",2,"42141","2009",1130,59,"other"
"3864",5,"43179","2009",1130,59,"other"
"3865",12,"43804","2010",1130,37,"other"
"3866",59,"38491","2008",1130,105,"other"
"3867",50,"42387","2010",1130,37,"other"
"3868",7,"42638","2010",1130,37,"other"
"3869",3,"42624","2009",1130,59,"other"
"3870",10,"40409","2009",1130,59,"other"
"3871",91,"35447","2007",1130,181,"other"
"3872",17,"42810","2010",1130,37,"other"
"3873",6,"43325","2010",1130,37,"other"
"3874",24,"42137","2009",1130,59,"other"
"3875",23,"35771","2007",1130,181,"other"
"3876",131,"40649","2009",1130,59,"other"
"3877",6,"44750","2010",1130,37,"other"
"3878",3,"44129","2010",1130,37,"other"
"3879",229,"37943","2008",312,105,"other"
"3880",1089,"30020","2004",312,657,"other"
"3881",4,"43293","2008",312,105,"other"
"3882",34,"43799","2005",121,456,"other"
"3883",532,"37584","2005",121,456,"other"
"3884",64,"41320","2009",61,59,"other"
"3885",714,"32941","2004",61,657,"other"
"3886",24,"35877","2007",47,181,"other"
"3887",92,"38192","2008",47,105,"other"
"3888",28,"41556","2009",47,59,"other"
"3889",8,"43075","2010",240,37,"other"
"3890",4,"39567","2007",240,181,"other"
"3891",6,"43685","2010",240,37,"other"
"3892",120,"34852","2005",240,456,"other"
"3893",319,"37651","2007",240,181,"other"
"3894",4,"39793","2007",240,181,"other"
"3895",207,"37350","2006",44,293,"other"
"3896",84,"37783","2008",44,105,"other"
"3897",168,"38271","2006",44,293,"other"
"3898",13,"39001","2008",96,105,"other"
"3899",17,"41359","2009",96,59,"other"
"3900",29,"42247","2010",110,37,"other"
"3901",64,"43400","2009",110,59,"other"
"3902",22,"44421","2011",110,15,"other"
"3903",37,"42348","2010",110,37,"other"
"3904",1,"44320","2010",110,37,"other"
"3905",25,"44378","2011",110,15,"other"
"3906",8,"44809","2010",110,37,"other"
"3907",286,"37170","2007",104,181,"other"
"3908",25,"37117","2004",203,657,"other"
"3909",74,"42293","2010",203,37,"other"
"3910",173,"32720","2005",203,456,"other"
"3911",31,"37567","2005",203,456,"other"
"3912",6,"42126","2008",203,105,"other"
"3913",72,"35442","2007",34,181,"other"
"3914",231,"37769","2008",34,105,"other"
"3915",248,"39766","2008",34,105,"other"
"3916",17,"44545","2011",34,15,"other"
"3917",21,"35518","2006",182,293,"other"
"3918",322,"33923","2004",182,657,"other"
"3919",16,"41872","2005",182,456,"other"
"3920",46,"41862","2007",182,181,"other"
"3921",40,"41824","2009",182,59,"other"
"3922",877,"33873","2006",182,293,"other"
"3923",13,"43601","2006",182,293,"other"
"3924",101,"42869","2007",182,181,"other"
"3925",50,"43451","2007",182,181,"other"
"3926",63,"41898","2009",182,59,"other"
"3927",24,"44616","2011",182,15,"other"
"3928",16,"43059","2010",39,37,"other"
"3929",185,"37579","2005",78,456,"other"
"3930",304,"37148","2004",78,657,"other"
"3931",135,"40752","2009",78,59,"other"
"3932",76,"43593","2010",78,37,"other"
"3933",491,"39640","2007",78,181,"other"
"3934",27,"42945","2010",78,37,"other"
"3935",108,"40862","2009",78,59,"other"
"3936",73,"44513","2011",78,15,"other"
"3937",376,"35992","2007",78,181,"other"
"3938",140,"42232","2010",78,37,"other"
"3939",54,"42398","2010",78,37,"other"
"3940",58,"41155","2009",78,59,"other"
"3941",17,"42703","2010",78,37,"other"
"3942",164,"40996","2009",78,59,"other"
"3943",190,"37394","2006",78,293,"other"
"3944",216,"41487","2009",78,59,"other"
"3945",147,"42243","2010",78,37,"other"
"3946",29,"43256","2010",591,37,"other"
"3947",73,"39758","2008",591,105,"other"
"3948",317,"36541","2007",591,181,"other"
"3949",97,"39127","2008",591,105,"other"
"3950",8,"34314","2006",591,293,"other"
"3951",1,"43570","2009",591,59,"other"
"3952",12,"42163","2005",591,456,"other"
"3953",16,"44043","2009",591,59,"other"
"3954",14,"42862","2008",591,105,"other"
"3955",357,"35685","2005",591,456,"other"
"3956",151,"32393","2004",591,657,"other"
"3957",24,"45022","2006",591,293,"other"
"3958",19,"44044","2008",591,105,"other"
"3959",282,"37550","2005",591,456,"other"
"3960",16,"44741","2011",591,15,"other"
"3961",71,"40574","2009",591,59,"other"
"3962",131,"38621","2008",591,105,"other"
"3963",47,"40651","2006",591,293,"other"
"3964",66,"43979","2010",591,37,"other"
"3965",197,"34949","2006",591,293,"other"
"3966",11,"42077","2009",591,59,"other"
"3967",17,"44078","2009",591,59,"other"
"3968",46,"40461","2009",591,59,"other"
"3969",29,"43933","2010",591,37,"other"
"3970",26,"42092","2009",591,59,"other"
"3971",16,"42055","2008",591,105,"other"
"3972",81,"32260","2004",591,657,"other"
"3973",1,"43578","2010",591,37,"other"
"3974",35,"42914","2009",591,59,"other"
"3975",486,"34032","2005",591,456,"other"
"3976",39,"42218","2010",591,37,"other"
"3977",264,"36542","2007",591,181,"other"
"3978",990,"30941","2005",591,456,"other"
"3979",30,"43858","2009",591,59,"other"
"3980",421,"35892","2005",591,456,"other"
"3981",165,"33165","2006",591,293,"other"
"3982",15,"44019","2009",591,59,"other"
"3983",163,"34758","2006",591,293,"other"
"3984",162,"34665","2004",591,657,"other"
"3985",36,"43157","2008",591,105,"other"
"3986",130,"39428","2007",591,181,"other"
"3987",10,"44073","2010",591,37,"other"
"3988",48,"37744","2007",591,181,"other"
"3989",39,"42174","2009",591,59,"other"
"3990",83,"40520","2009",591,59,"other"
"3991",312,"38244","2008",591,105,"other"
"3992",56,"38162","2008",591,105,"other"
"3993",52,"41681","2009",591,59,"other"
"3994",17,"39677","2006",591,293,"other"
"3995",113,"40296","2008",591,105,"other"
"3996",36,"43874","2010",591,37,"other"
"3997",23,"44064","2010",591,37,"other"
"3998",966,"33519","2006",591,293,"other"
"3999",12,"44120","2008",591,105,"other"
"4000",2,"42999","2010",591,37,"other"
"4001",18,"37468","2004",591,657,"other"
"4002",371,"34757","2006",591,293,"other"
"4003",92,"39994","2009",591,59,"other"
"4004",17,"42373","2008",591,105,"other"
"4005",168,"36665","2007",591,181,"other"
"4006",107,"35930","2007",591,181,"other"
"4007",60,"42413","2010",591,37,"other"
"4008",67,"39989","2009",591,59,"other"
"4009",3,"43543","2010",591,37,"other"
"4010",351,"35313","2007",591,181,"other"
"4011",5,"41699","2009",591,59,"other"
"4012",6,"44136","2010",591,37,"other"
"4013",50,"37658","2007",591,181,"other"
"4014",610,"32257","2004",591,657,"other"
"4015",6,"41977","2009",591,59,"other"
"4016",164,"42930","2010",591,37,"other"
"4017",39,"35068","2005",591,456,"other"
"4018",33,"44071","2010",591,37,"other"
"4019",17,"42134","2009",13,59,"other"
